station,cast,year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
97,1,2010,4,10,7.0,54.0,4844.7,2.0,75.0,75.0,19.29,35.842,143.8
97,1,2010,4,10,7.0,54.0,4844.7,3.0,124.1,123.0,13.031,35.288,99.1
97,1,2010,4,10,7.0,54.0,4844.7,4.0,150.4,150.0,12.386,35.206,103.8
97,1,2010,4,10,7.0,54.0,4844.7,5.0,199.4,198.0,11.365,35.077,84.6
97,1,2010,4,10,7.0,54.0,4844.7,6.0,249.8,248.0,10.601,34.988,81.8
97,1,2010,4,10,7.0,54.0,4844.7,7.0,350.3,348.0,9.2976,34.851,62.3
97,1,2010,4,10,7.0,54.0,4844.7,8.0,449.7,447.0,7.9096,34.72,55.3
97,1,2010,4,10,7.0,54.0,4844.7,9.0,550.2,546.0,6.7035,34.614,77.1
97,1,2010,4,10,7.0,54.0,4844.7,10.0,650.0,645.0,5.7052,34.531,105.6
97,1,2010,4,10,7.0,54.0,4844.7,11.0,800.1,794.0,4.7944,34.506,129.0
97,1,2010,4,10,7.0,54.0,4844.7,12.0,1000.2,992.0,4.3472,34.597,148.9
97,1,2010,4,10,7.0,54.0,4844.7,13.0,1200.1,1190.0,4.247,34.747,171.8
97,1,2010,4,10,7.0,54.0,4844.7,14.0,1399.4,1387.0,4.1625,34.859,195.7
97,1,2010,4,10,7.0,54.0,4844.7,15.0,1598.8,1584.0,3.9781,34.93,220.3
97,1,2010,4,10,7.0,54.0,4844.7,16.0,1799.9,1782.0,3.6104,34.944,231.9
97,1,2010,4,10,7.0,54.0,4844.7,17.0,1998.4,1978.0,3.4671,34.941,233.8
97,1,2010,4,10,7.0,54.0,4844.7,18.0,2399.6,2373.0,2.9583,34.923,237.2
97,1,2010,4,10,7.0,54.0,4844.7,19.0,2799.1,2765.0,2.6761,34.908,237.3
97,1,2010,4,10,7.0,54.0,4844.7,20.0,3200.5,3159.0,2.546,34.9,236.8
97,1,2010,4,10,7.0,54.0,4844.7,21.0,3600.0,3550.0,2.3781,34.888,237.2
97,1,2010,4,10,7.0,54.0,4844.7,22.0,4000.5,3941.0,2.3277,34.881,238.4
97,1,2010,4,10,7.0,54.0,4844.7,23.0,4400.4,4331.0,2.2958,34.877,240.5
97,1,2010,4,10,7.0,54.0,4844.7,24.0,4834.7,4754.0,2.3025,34.873,240.0
98,1,2010,4,10,14.0,49.0,5285.3,1.0,4.9,5.0,28.947,35.752,199.2
98,1,2010,4,10,14.0,49.0,5285.3,2.0,24.9,25.0,28.899,35.771,197.0
98,1,2010,4,10,14.0,49.0,5285.3,3.0,60.6,60.0,21.843,35.927,199.5
98,1,2010,4,10,14.0,49.0,5285.3,4.0,99.4,99.0,15.688,35.618,114.9
98,1,2010,4,10,14.0,49.0,5285.3,5.0,148.0,147.0,12.539,35.219,130.2
98,1,2010,4,10,14.0,49.0,5285.3,6.0,271.7,270.0,10.719,34.995,87.7
98,1,2010,4,10,14.0,49.0,5285.3,7.0,400.1,397.0,8.8419,34.803,56.5
98,1,2010,4,10,14.0,49.0,5285.3,8.0,524.3,521.0,6.9436,34.634,69.7
98,1,2010,4,10,14.0,49.0,5285.3,9.0,650.1,645.0,5.5456,34.519,116.5
98,1,2010,4,10,14.0,49.0,5285.3,10.0,774.2,768.0,4.8693,34.499,133.9
98,1,2010,4,10,14.0,49.0,5285.3,11.0,900.0,893.0,4.5522,34.535,138.4
98,1,2010,4,10,14.0,49.0,5285.3,12.0,1100.2,1091.0,4.289,34.685,158.9
98,1,2010,4,10,14.0,49.0,5285.3,13.0,1299.8,1289.0,4.2177,34.83,188.3
98,1,2010,4,10,14.0,49.0,5285.3,14.0,1501.2,1488.0,4.0378,34.915,214.9
98,1,2010,4,10,14.0,49.0,5285.3,15.0,1701.7,1685.0,3.8335,34.946,229.8
98,1,2010,4,10,14.0,49.0,5285.3,16.0,1899.9,1881.0,3.5423,34.948,238.1
98,1,2010,4,10,14.0,49.0,5285.3,17.0,2299.5,2274.0,3.1006,34.931,240.4
98,1,2010,4,10,14.0,49.0,5285.3,18.0,2700.5,2668.0,2.737,34.91,237.9
98,1,2010,4,10,14.0,49.0,5285.3,19.0,3100.2,3061.0,2.5713,34.899,237.7
98,1,2010,4,10,14.0,49.0,5285.3,20.0,3500.0,3452.0,2.4352,34.892,237.7
98,1,2010,4,10,14.0,49.0,5285.3,21.0,3900.4,3843.0,2.3847,34.886,238.3
98,1,2010,4,10,14.0,49.0,5285.3,22.0,4300.4,4234.0,2.3022,34.876,241.6
98,1,2010,4,10,14.0,49.0,5285.3,23.0,4701.3,4624.0,2.2814,34.871,241.1
98,1,2010,4,10,14.0,49.0,5285.3,24.0,5275.3,5182.0,2.34,34.869,241.9
99,1,2010,4,10,21.0,19.0,4843.0,1.0,5.1,5.0,28.822,35.652,197.1
99,1,2010,4,10,21.0,19.0,4843.0,2.0,40.3,40.0,23.668,35.996,216.6
99,1,2010,4,10,21.0,19.0,4843.0,3.0,80.2,80.0,16.807,35.681,121.3
99,1,2010,4,10,21.0,19.0,4843.0,4.0,123.2,122.0,13.637,35.36,96.6
99,1,2010,4,10,21.0,19.0,4843.0,5.0,199.8,199.0,12.567,35.224,89.7
99,1,2010,4,10,21.0,19.0,4843.0,6.0,274.8,273.0,11.28,35.061,90.6
99,1,2010,4,10,21.0,19.0,4843.0,7.0,348.6,346.0,10.464,34.965,87.9
99,1,2010,4,10,21.0,19.0,4843.0,8.0,425.6,423.0,8.8646,34.801,68.9
99,1,2010,4,10,21.0,19.0,4843.0,9.0,500.8,497.0,7.7865,34.697,72.7
99,1,2010,4,10,21.0,19.0,4843.0,10.0,649.7,645.0,5.818,34.533,109.6
99,1,2010,4,10,21.0,19.0,4843.0,11.0,800.4,794.0,4.8058,34.494,142.7
99,1,2010,4,10,21.0,19.0,4843.0,12.0,999.4,991.0,4.37,34.592,149.3
99,1,2010,4,10,21.0,19.0,4843.0,13.0,1199.9,1190.0,4.2319,34.779,177.1
99,1,2010,4,10,21.0,19.0,4843.0,14.0,1400.5,1388.0,4.1585,34.896,206.2
99,1,2010,4,10,21.0,19.0,4843.0,15.0,1599.6,1585.0,3.9224,34.941,227.7
99,1,2010,4,10,21.0,19.0,4843.0,16.0,1799.5,1782.0,3.7294,34.954,236.3
99,1,2010,4,10,21.0,19.0,4843.0,17.0,1999.7,1979.0,3.4223,34.947,240.4
99,1,2010,4,10,21.0,19.0,4843.0,18.0,2301.4,2276.0,3.1043,34.932,239.8
99,1,2010,4,10,21.0,19.0,4843.0,19.0,2499.7,2471.0,2.9027,34.919,238.9
99,1,2010,4,10,21.0,19.0,4843.0,20.0,2800.2,2766.0,2.7189,34.911,238.3
99,1,2010,4,10,21.0,19.0,4843.0,21.0,3100.2,3061.0,2.5746,34.899,237.4
99,1,2010,4,10,21.0,19.0,4843.0,22.0,3999.3,3940.0,2.3775,34.884,239.3
99,1,2010,4,10,21.0,19.0,4843.0,23.0,4381.1,4312.0,2.2901,34.873,241.0
99,1,2010,4,10,21.0,19.0,4843.0,24.0,4833.0,4752.0,2.2804,34.868,241.1
100,1,2010,4,11,3.0,27.0,4956.4,1.0,5.4,5.0,28.599,35.573,197.1
100,1,2010,4,11,3.0,27.0,4956.4,2.0,40.1,40.0,20.749,35.79,191.6
100,1,2010,4,11,3.0,27.0,4956.4,3.0,70.3,70.0,16.118,35.624,112.9
100,1,2010,4,11,3.0,27.0,4956.4,4.0,99.7,99.0,14.887,35.51,100.0
100,1,2010,4,11,3.0,27.0,4956.4,5.0,149.7,149.0,14.134,35.428,96.6
100,1,2010,4,11,3.0,27.0,4956.4,6.0,174.8,174.0,13.886,35.398,91.6
100,1,2010,4,11,3.0,27.0,4956.4,7.0,249.4,248.0,12.276,35.189,85.9
100,1,2010,4,11,3.0,27.0,4956.4,8.0,324.1,322.0,10.056,34.934,50.2
100,1,2010,4,11,3.0,27.0,4956.4,9.0,400.3,398.0,8.6002,34.781,75.8
100,1,2010,4,11,3.0,27.0,4956.4,10.0,549.1,545.0,6.6591,34.584,113.9
100,1,2010,4,11,3.0,27.0,4956.4,11.0,699.2,694.0,5.4464,34.502,132.0
100,1,2010,4,11,3.0,27.0,4956.4,12.0,849.8,843.0,4.7102,34.517,135.0
100,1,2010,4,11,3.0,27.0,4956.4,13.0,1001.0,993.0,4.331,34.608,150.1
100,1,2010,4,11,3.0,27.0,4956.4,14.0,1249.8,1239.0,4.3626,34.837,187.7
100,1,2010,4,11,3.0,27.0,4956.4,15.0,1499.5,1486.0,4.1364,34.934,218.6
100,1,2010,4,11,3.0,27.0,4956.4,16.0,1799.3,1782.0,3.7664,34.962,239.5
100,1,2010,4,11,3.0,27.0,4956.4,17.0,2099.8,2078.0,3.3103,34.945,241.3
100,1,2010,4,11,3.0,27.0,4956.4,18.0,2497.1,2469.0,2.9182,34.922,239.4
100,1,2010,4,11,3.0,27.0,4956.4,19.0,2900.5,2865.0,2.663,34.907,237.8
100,1,2010,4,11,3.0,27.0,4956.4,20.0,3299.3,3256.0,2.5041,34.896,237.7
100,1,2010,4,11,3.0,27.0,4956.4,21.0,3698.2,3646.0,2.4165,34.89,238.5
100,1,2010,4,11,3.0,27.0,4956.4,22.0,4098.6,4037.0,2.3434,34.883,239.2
100,1,2010,4,11,3.0,27.0,4956.4,23.0,4499.8,4428.0,2.2654,34.872,241.9
100,1,2010,4,11,3.0,27.0,4956.4,24.0,4946.4,4863.0,2.2586,34.866,241.9
101,1,2010,4,11,9.0,45.0,4577.4,1.0,5.0,5.0,28.521,35.442,197.3
101,1,2010,4,11,9.0,45.0,4577.4,2.0,50.1,50.0,16.909,35.727,148.6
101,1,2010,4,11,9.0,45.0,4577.4,3.0,79.5,79.0,15.914,35.671,132.2
101,1,2010,4,11,9.0,45.0,4577.4,4.0,99.6,99.0,15.688,35.648,127.0
101,1,2010,4,11,9.0,45.0,4577.4,5.0,149.7,149.0,15.226,35.586,122.2
101,1,2010,4,11,9.0,45.0,4577.4,6.0,200.3,199.0,14.372,35.465,83.4
101,1,2010,4,11,9.0,45.0,4577.4,7.0,249.1,248.0,13.286,35.311,78.3
101,1,2010,4,11,9.0,45.0,4577.4,8.0,300.1,298.0,11.529,35.094,76.7
101,1,2010,4,11,9.0,45.0,4577.4,9.0,349.8,348.0,10.183,34.953,49.1
101,1,2010,4,11,9.0,45.0,4577.4,10.0,424.8,422.0,8.0379,34.713,92.9
101,1,2010,4,11,9.0,45.0,4577.4,11.0,500.2,497.0,7.2349,34.637,109.1
101,1,2010,4,11,9.0,45.0,4577.4,12.0,600.1,596.0,6.3884,34.571,102.7
101,1,2010,4,11,9.0,45.0,4577.4,13.0,700.2,695.0,5.4268,34.509,123.0
101,1,2010,4,11,9.0,45.0,4577.4,14.0,999.5,992.0,4.3182,34.62,150.2
101,1,2010,4,11,9.0,45.0,4577.4,15.0,1299.7,1289.0,4.3376,34.886,200.0
101,1,2010,4,11,9.0,45.0,4577.4,16.0,1599.8,1585.0,4.0121,34.957,229.0
101,1,2010,4,11,9.0,45.0,4577.4,17.0,1899.9,1881.0,3.613,34.959,241.5
101,1,2010,4,11,9.0,45.0,4577.4,18.0,2299.5,2274.0,3.1103,34.934,240.3
101,1,2010,4,11,9.0,45.0,4577.4,19.0,2699.4,2667.0,2.7924,34.916,239.8
101,1,2010,4,11,9.0,45.0,4577.4,20.0,3100.4,3061.0,2.6028,34.903,238.2
101,1,2010,4,11,9.0,45.0,4577.4,21.0,3500.0,3452.0,2.4512,34.894,237.2
101,1,2010,4,11,9.0,45.0,4577.4,22.0,3900.2,3843.0,2.3589,34.886,240.8
101,1,2010,4,11,9.0,45.0,4577.4,23.0,4299.1,4233.0,2.2722,34.875,242.2
101,1,2010,4,11,9.0,45.0,4577.4,24.0,4567.4,4494.0,2.2214,34.869,241.6
102,1,2010,4,11,15.0,47.0,4911.9,1.0,5.4,5.0,28.912,35.385,197.3
102,1,2010,4,11,15.0,47.0,4911.9,2.0,20.3,20.0,25.667,35.633,208.1
102,1,2010,4,11,15.0,47.0,4911.9,3.0,50.2,50.0,17.055,35.772,151.8
102,1,2010,4,11,15.0,47.0,4911.9,4.0,89.3,89.0,15.933,35.675,129.0
102,1,2010,4,11,15.0,47.0,4911.9,5.0,149.8,149.0,15.16,35.571,90.0
102,1,2010,4,11,15.0,47.0,4911.9,6.0,199.1,198.0,14.278,35.45,84.3
102,1,2010,4,11,15.0,47.0,4911.9,7.0,250.2,249.0,13.025,35.281,85.1
102,1,2010,4,11,15.0,47.0,4911.9,8.0,325.7,324.0,10.501,34.981,56.3
102,1,2010,4,11,15.0,47.0,4911.9,9.0,399.7,397.0,8.7318,34.791,75.6
102,1,2010,4,11,15.0,47.0,4911.9,10.0,475.0,472.0,7.6468,34.67,106.2
102,1,2010,4,11,15.0,47.0,4911.9,11.0,549.5,546.0,6.8641,34.603,117.5
102,1,2010,4,11,15.0,47.0,4911.9,12.0,649.8,645.0,6.1148,34.556,101.1
102,1,2010,4,11,15.0,47.0,4911.9,13.0,799.9,794.0,4.8742,34.505,131.9
102,1,2010,4,11,15.0,47.0,4911.9,14.0,1099.9,1091.0,4.3971,34.74,168.5
102,1,2010,4,11,15.0,47.0,4911.9,15.0,1399.9,1388.0,4.3856,34.937,214.8
102,1,2010,4,11,15.0,47.0,4911.9,16.0,1699.6,1683.0,3.954,34.97,237.6
102,1,2010,4,11,15.0,47.0,4911.9,17.0,1999.9,1979.0,3.4844,34.956,241.8
102,1,2010,4,11,15.0,47.0,4911.9,18.0,2398.8,2372.0,3.0126,34.929,239.7
102,1,2010,4,11,15.0,47.0,4911.9,19.0,2799.7,2766.0,2.7411,34.913,238.6
102,1,2010,4,11,15.0,47.0,4911.9,20.0,3200.4,3159.0,2.5639,34.901,238.5
102,1,2010,4,11,15.0,47.0,4911.9,21.0,3600.0,3550.0,2.4689,34.894,240.5
102,1,2010,4,11,15.0,47.0,4911.9,22.0,4000.6,3941.0,2.357,34.884,241.1
102,1,2010,4,11,15.0,47.0,4911.9,23.0,4399.8,4331.0,2.2281,34.871,242.4
102,1,2010,4,11,15.0,47.0,4911.9,24.0,4901.9,4820.0,2.2274,34.865,241.2
103,1,2010,4,11,22.0,17.0,5311.4,1.0,5.5,5.0,28.966,35.134,196.8
103,1,2010,4,11,22.0,17.0,5311.4,2.0,25.5,25.0,28.886,35.327,199.2
103,1,2010,4,11,22.0,17.0,5311.4,3.0,75.1,75.0,16.374,35.73,143.8
103,1,2010,4,11,22.0,17.0,5311.4,4.0,100.6,100.0,16.197,35.712,132.4
103,1,2010,4,11,22.0,17.0,5311.4,5.0,125.1,124.0,15.836,35.667,138.6
103,1,2010,4,11,22.0,17.0,5311.4,6.0,150.1,149.0,15.727,35.654,137.3
103,1,2010,4,11,22.0,17.0,5311.4,7.0,200.6,199.0,14.701,35.502,85.9
103,1,2010,4,11,22.0,17.0,5311.4,8.0,275.4,274.0,11.911,35.145,67.6
103,1,2010,4,11,22.0,17.0,5311.4,9.0,372.8,370.0,8.8128,34.799,71.4
103,1,2010,4,11,22.0,17.0,5311.4,10.0,549.5,546.0,6.7106,34.584,128.1
103,1,2010,4,11,22.0,17.0,5311.4,11.0,700.3,695.0,5.596,34.515,125.0
103,1,2010,4,11,22.0,17.0,5311.4,12.0,899.6,893.0,4.5051,34.545,148.7
103,1,2010,4,11,22.0,17.0,5311.4,13.0,1200.6,1191.0,4.4708,34.811,180.4
103,1,2010,4,11,22.0,17.0,5311.4,14.0,1500.3,1487.0,4.1806,34.963,229.2
103,1,2010,4,11,22.0,17.0,5311.4,15.0,1800.4,1783.0,3.8248,34.97,241.4
103,1,2010,4,11,22.0,17.0,5311.4,16.0,2200.1,2177.0,3.2721,34.946,242.0
103,1,2010,4,11,22.0,17.0,5311.4,17.0,2599.2,2569.0,2.8786,34.922,238.2
103,1,2010,4,11,22.0,17.0,5311.4,18.0,2996.6,2959.0,2.6313,34.906,238.0
103,1,2010,4,11,22.0,17.0,5311.4,19.0,3400.3,3355.0,2.4723,34.895,239.6
103,1,2010,4,11,22.0,17.0,5311.4,20.0,3799.8,3745.0,2.3954,34.884,238.3
103,1,2010,4,11,22.0,17.0,5311.4,21.0,4200.7,4137.0,2.2703,34.875,242.3
103,1,2010,4,11,22.0,17.0,5311.4,22.0,4599.7,4526.0,2.2098,34.867,242.3
103,1,2010,4,11,22.0,17.0,5311.4,23.0,4999.0,4914.0,2.2297,34.863,241.7
103,1,2010,4,11,22.0,17.0,5311.4,24.0,5301.4,5208.0,2.2612,34.865,240.8
104,1,2010,4,12,3.0,51.0,4833.3,1.0,5.8,6.0,28.732,35.158,197.7
104,1,2010,4,12,3.0,51.0,4833.3,2.0,31.0,31.0,26.549,35.701,205.2
104,1,2010,4,12,3.0,51.0,4833.3,3.0,60.3,60.0,16.654,35.76,148.4
104,1,2010,4,12,3.0,51.0,4833.3,4.0,89.9,89.0,16.277,35.719,143.4
104,1,2010,4,12,3.0,51.0,4833.3,5.0,120.2,120.0,16.111,35.699,140.2
104,1,2010,4,12,3.0,51.0,4833.3,6.0,175.2,174.0,15.712,35.657,128.1
104,1,2010,4,12,3.0,51.0,4833.3,7.0,224.9,224.0,14.548,35.479,77.3
104,1,2010,4,12,3.0,51.0,4833.3,8.0,300.1,298.0,11.17,35.065,62.6
104,1,2010,4,12,3.0,51.0,4833.3,9.0,374.8,372.0,8.6979,34.788,74.1
104,1,2010,4,12,3.0,51.0,4833.3,10.0,450.4,447.0,7.1945,34.627,120.6
104,1,2010,4,12,3.0,51.0,4833.3,11.0,499.9,497.0,6.7862,34.588,126.8
104,1,2010,4,12,3.0,51.0,4833.3,12.0,600.0,596.0,6.0243,34.545,115.7
104,1,2010,4,12,3.0,51.0,4833.3,13.0,799.7,794.0,4.7123,34.508,143.0
104,1,2010,4,12,3.0,51.0,4833.3,14.0,999.7,992.0,4.4086,34.596,156.9
104,1,2010,4,12,3.0,51.0,4833.3,15.0,1300.5,1289.0,4.4905,34.897,200.5
104,1,2010,4,12,3.0,51.0,4833.3,16.0,1600.2,1585.0,4.1626,34.968,230.4
104,1,2010,4,12,3.0,51.0,4833.3,17.0,1900.1,1881.0,3.7283,34.969,244.0
104,1,2010,4,12,3.0,51.0,4833.3,18.0,2300.3,2275.0,3.1221,34.937,240.2
104,1,2010,4,12,3.0,51.0,4833.3,19.0,2700.9,2669.0,2.811,34.919,238.9
104,1,2010,4,12,3.0,51.0,4833.3,20.0,3099.3,3060.0,2.5746,34.904,237.9
104,1,2010,4,12,3.0,51.0,4833.3,21.0,3500.2,3452.0,2.4349,34.895,240.0
104,1,2010,4,12,3.0,51.0,4833.3,22.0,3899.3,3843.0,2.3689,34.887,242.7
104,1,2010,4,12,3.0,51.0,4833.3,23.0,4300.1,4234.0,2.2786,34.876,243.6
104,1,2010,4,12,3.0,51.0,4833.3,24.0,4823.3,4743.0,2.1968,34.864,241.6
105,1,2010,4,12,9.0,24.0,5035.6,1.0,4.8,5.0,28.807,35.159,197.0
105,1,2010,4,12,9.0,24.0,5035.6,2.0,24.6,24.0,28.235,35.474,200.5
105,1,2010,4,12,9.0,24.0,5035.6,3.0,49.9,50.0,16.95,35.762,144.7
105,1,2010,4,12,9.0,24.0,5035.6,4.0,100.2,100.0,16.137,35.703,142.5
105,1,2010,4,12,9.0,24.0,5035.6,5.0,150.1,149.0,15.868,35.677,130.4
105,1,2010,4,12,9.0,24.0,5035.6,6.0,200.5,199.0,15.07,35.558,83.9
105,1,2010,4,12,9.0,24.0,5035.6,7.0,330.8,329.0,9.9429,34.926,49.8
105,1,2010,4,12,9.0,24.0,5035.6,8.0,500.6,497.0,6.7612,34.591,125.5
105,1,2010,4,12,9.0,24.0,5035.6,9.0,650.0,645.0,5.4598,34.5,142.8
105,1,2010,4,12,9.0,24.0,5035.6,10.0,750.4,745.0,5.0241,34.494,140.9
105,1,2010,4,12,9.0,24.0,5035.6,11.0,899.9,893.0,4.4739,34.545,155.3
105,1,2010,4,12,9.0,24.0,5035.6,12.0,1100.6,1092.0,4.497,34.642,159.7
105,1,2010,4,12,9.0,24.0,5035.6,13.0,1249.7,1239.0,4.4758,34.826,183.0
105,1,2010,4,12,9.0,24.0,5035.6,14.0,1400.1,1388.0,4.3735,34.947,217.8
105,1,2010,4,12,9.0,24.0,5035.6,15.0,1600.0,1585.0,4.223,34.971,231.0
105,1,2010,4,12,9.0,24.0,5035.6,16.0,1899.7,1881.0,3.7671,34.972,244.4
105,1,2010,4,12,9.0,24.0,5035.6,17.0,2201.0,2177.0,3.2831,34.946,241.2
105,1,2010,4,12,9.0,24.0,5035.6,18.0,2499.7,2471.0,2.9304,34.928,238.7
105,1,2010,4,12,9.0,24.0,5035.6,19.0,2899.1,2863.0,2.6659,34.91,238.2
105,1,2010,4,12,9.0,24.0,5035.6,20.0,3200.5,3159.0,2.5232,34.9,240.8
105,1,2010,4,12,9.0,24.0,5035.6,21.0,3599.5,3550.0,2.4031,34.892,240.5
105,1,2010,4,12,9.0,24.0,5035.6,22.0,3999.8,3941.0,2.3359,34.884,242.5
105,1,2010,4,12,9.0,24.0,5035.6,23.0,4400.2,4331.0,2.2329,34.873,242.8
105,1,2010,4,12,9.0,24.0,5035.6,24.0,5025.6,4940.0,2.1899,34.862,241.2
106,1,2010,4,12,14.0,49.0,5126.3,1.0,4.7,5.0,28.865,35.18,197.9
106,1,2010,4,12,14.0,49.0,5126.3,2.0,34.8,35.0,26.052,35.757,211.4
106,1,2010,4,12,14.0,49.0,5126.3,3.0,70.7,70.0,16.338,35.725,141.2
106,1,2010,4,12,14.0,49.0,5126.3,4.0,124.3,124.0,15.879,35.672,130.1
106,1,2010,4,12,14.0,49.0,5126.3,5.0,225.2,224.0,14.17,35.421,72.3
106,1,2010,4,12,14.0,49.0,5126.3,6.0,325.0,323.0,9.7957,35.045,83.556
106,1,2010,4,12,14.0,49.0,5126.3,7.0,424.7,422.0,7.9615,34.703,94.8
106,1,2010,4,12,14.0,49.0,5126.3,8.0,524.6,521.0,6.5568,34.565,138.5
106,1,2010,4,12,14.0,49.0,5126.3,9.0,599.7,596.0,5.9248,34.516,142.9
106,1,2010,4,12,14.0,49.0,5126.3,10.0,690.2,685.0,5.253,34.486,146.5
106,1,2010,4,12,14.0,49.0,5126.3,11.0,899.1,892.0,4.5758,34.559,149.9
106,1,2010,4,12,14.0,49.0,5126.3,12.0,1101.7,1093.0,4.5118,34.653,159.9
106,1,2010,4,12,14.0,49.0,5126.3,13.0,1300.0,1289.0,4.4672,34.881,196.9
106,1,2010,4,12,14.0,49.0,5126.3,14.0,1500.0,1486.0,4.2759,34.96,226.1
106,1,2010,4,12,14.0,49.0,5126.3,15.0,1799.6,1782.0,3.9344,34.974,241.6
106,1,2010,4,12,14.0,49.0,5126.3,16.0,2098.6,2077.0,3.4355,34.956,245.3
106,1,2010,4,12,14.0,49.0,5126.3,17.0,2399.6,2373.0,3.0838,34.933,239.5
106,1,2010,4,12,14.0,49.0,5126.3,18.0,2700.2,2668.0,2.742,34.913,237.3
106,1,2010,4,12,14.0,49.0,5126.3,19.0,2999.2,2962.0,2.5991,34.904,238.7
106,1,2010,4,12,14.0,49.0,5126.3,20.0,3398.7,3353.0,2.4631,34.894,239.2
106,1,2010,4,12,14.0,49.0,5126.3,21.0,3801.5,3747.0,2.3593,34.885,241.9
106,1,2010,4,12,14.0,49.0,5126.3,22.0,4198.3,4134.0,2.2758,34.875,243.0
106,1,2010,4,12,14.0,49.0,5126.3,23.0,4600.2,4526.0,2.2007,34.864,242.4
106,1,2010,4,12,14.0,49.0,5126.3,24.0,5116.3,5028.0,2.2032,34.858,241.6
107,1,2010,4,12,20.0,20.0,5160.8,1.0,6.0,6.0,28.774,35.049,197.3
107,1,2010,4,12,20.0,20.0,5160.8,2.0,30.1,30.0,27.702,35.659,203.4
107,1,2010,4,12,20.0,20.0,5160.8,3.0,59.7,59.0,16.255,35.707,138.9
107,1,2010,4,12,20.0,20.0,5160.8,4.0,100.7,100.0,15.709,35.653,116.8
107,1,2010,4,12,20.0,20.0,5160.8,5.0,149.7,149.0,15.136,35.575,99.9
107,1,2010,4,12,20.0,20.0,5160.8,6.0,250.2,249.0,11.988,35.151,79.4
107,1,2010,4,12,20.0,20.0,5160.8,7.0,350.1,348.0,9.8366,34.907,64.6
107,1,2010,4,12,20.0,20.0,5160.8,8.0,499.7,496.0,6.7556,34.572,143.1
107,1,2010,4,12,20.0,20.0,5160.8,9.0,649.8,645.0,5.4205,34.49,150.6
107,1,2010,4,12,20.0,20.0,5160.8,10.0,800.1,794.0,4.7363,34.503,152.4
107,1,2010,4,12,20.0,20.0,5160.8,11.0,1000.8,993.0,4.4997,34.637,157.4
107,1,2010,4,12,20.0,20.0,5160.8,12.0,1200.6,1191.0,4.4838,34.748,171.6
107,1,2010,4,12,20.0,20.0,5160.8,13.0,1400.8,1388.0,4.3494,34.952,220.3
107,1,2010,4,12,20.0,20.0,5160.8,14.0,1599.3,1584.0,4.2152,34.969,231.7
107,1,2010,4,12,20.0,20.0,5160.8,15.0,1898.7,1880.0,3.8681,34.972,243.9
107,1,2010,4,12,20.0,20.0,5160.8,16.0,2201.5,2178.0,3.3218,34.951,246.2
107,1,2010,4,12,20.0,20.0,5160.8,17.0,2501.0,2473.0,2.9461,34.926,240.3
107,1,2010,4,12,20.0,20.0,5160.8,18.0,2799.7,2766.0,2.7106,34.912,238.5
107,1,2010,4,12,20.0,20.0,5160.8,19.0,3098.2,3059.0,2.5545,34.901,240.6
107,1,2010,4,12,20.0,20.0,5160.8,20.0,3500.2,3452.0,2.4323,34.893,240.5
107,1,2010,4,12,20.0,20.0,5160.8,21.0,3899.1,3842.0,2.3494,34.884,242.4
107,1,2010,4,12,20.0,20.0,5160.8,22.0,4299.9,4233.0,2.2514,34.873,242.9
107,1,2010,4,12,20.0,20.0,5160.8,23.0,4699.8,4623.0,2.1957,34.864,241.7
107,1,2010,4,12,20.0,20.0,5160.8,24.0,5150.8,5062.0,2.1972,34.858,241.0
108,1,2010,4,13,1.0,45.0,5108.4,1.0,5.1,5.0,28.692,35.117,197.2
108,1,2010,4,13,1.0,45.0,5108.4,2.0,40.5,40.0,24.039,35.894,211.5
108,1,2010,4,13,1.0,45.0,5108.4,3.0,79.6,79.0,15.856,35.656,138.4
108,1,2010,4,13,1.0,45.0,5108.4,4.0,119.4,119.0,15.416,35.611,127.9
108,1,2010,4,13,1.0,45.0,5108.4,5.0,170.0,169.0,14.945,35.542,116.3
108,1,2010,4,13,1.0,45.0,5108.4,6.0,250.0,248.0,12.058,35.169,79.7
108,1,2010,4,13,1.0,45.0,5108.4,7.0,299.8,298.0,10.679,35.009,85.2
108,1,2010,4,13,1.0,45.0,5108.4,8.0,349.7,347.0,9.8224,34.906,88.0
108,1,2010,4,13,1.0,45.0,5108.4,9.0,399.9,397.0,9.081,34.814,81.7
108,1,2010,4,13,1.0,45.0,5108.4,10.0,550.4,547.0,6.0424,34.523,145.9
108,1,2010,4,13,1.0,45.0,5108.4,11.0,699.5,694.0,5.2534,34.495,148.4
108,1,2010,4,13,1.0,45.0,5108.4,12.0,899.5,893.0,4.6485,34.552,147.6
108,1,2010,4,13,1.0,45.0,5108.4,13.0,1100.8,1092.0,4.5147,34.676,161.8
108,1,2010,4,13,1.0,45.0,5108.4,14.0,1300.3,1289.0,4.4237,34.868,193.9
108,1,2010,4,13,1.0,45.0,5108.4,15.0,1500.5,1487.0,4.2602,34.966,228.4
108,1,2010,4,13,1.0,45.0,5108.4,16.0,1800.1,1783.0,3.9649,34.974,240.5
108,1,2010,4,13,1.0,45.0,5108.4,17.0,2200.2,2177.0,3.3136,34.951,244.9
108,1,2010,4,13,1.0,45.0,5108.4,18.0,2600.7,2570.0,2.8284,34.921,241.6
